target_id,decoy_id,tm,gdt_ts,gdt_ha,rmsd,split,label,sample_id
T0448,GS-MetaServer2_TS5,0.6516,0.5141,0.33799999999999997,6.685,train,1,T0448/GS-MetaServer2_TS5
T0448,GeneSilicoMetaServer_TS1,0.6861,0.5481,0.3533,6.39,train,1,T0448/GeneSilicoMetaServer_TS1
T0448,GeneSilicoMetaServer_TS2,0.6661,0.5129,0.3204,5.92,train,1,T0448/GeneSilicoMetaServer_TS2
T0822,RBO_Aleph_TS4,0.2751,0.2544,0.1645,14.19,train,0,T0822/RBO_Aleph_TS4
T0448,GeneSilicoMetaServer_TS3,0.6936,0.5669,0.3897,6.332000000000001,train,1,T0448/GeneSilicoMetaServer_TS3
T0448,GeneSilicoMetaServer_TS4,0.6449,0.4941,0.3075,8.054,train,1,T0448/GeneSilicoMetaServer_TS4
T0448,GeneSilicoMetaServer_TS5,0.6555,0.5047,0.3157,7.656000000000001,train,1,T0448/GeneSilicoMetaServer_TS5
T0448,HHpred2_TS1,0.8544,0.7547,0.5681,3.55,train,1,T0448/HHpred2_TS1
T0448,HHpred4_TS1,0.8554,0.757,0.5622,3.3280000000000003,train,1,T0448/HHpred4_TS1
T0448,HHpred5_TS1,0.8609,0.7582,0.5646,3.513,train,1,T0448/HHpred5_TS1
T0448,LEE-SERVER_TS1,0.8384,0.7359,0.5399,3.6710000000000003,train,1,T0448/LEE-SERVER_TS1
T0448,LEE-SERVER_TS2,0.8385,0.7441,0.5493,3.675,train,1,T0448/LEE-SERVER_TS2
T0448,LEE-SERVER_TS3,0.8434,0.7512,0.5563,3.3939999999999997,train,1,T0448/LEE-SERVER_TS3
T0448,LEE-SERVER_TS4,0.8322,0.7394,0.5458,3.545,train,1,T0448/LEE-SERVER_TS4
T0822,RBO_Aleph_TS5,0.2846,0.2544,0.1667,14.185,train,0,T0822/RBO_Aleph_TS5
T0448,LEE-SERVER_TS5,0.8316,0.7359,0.5387,3.575,train,1,T0448/LEE-SERVER_TS5
T0448,LOOPP_Server_TS1,0.6609,0.52,0.3392,5.752999999999999,train,1,T0448/LOOPP_Server_TS1
T0448,LOOPP_Server_TS2,0.6563,0.5,0.3157,5.98,train,1,T0448/LOOPP_Server_TS2
T0448,LOOPP_Server_TS3,0.7681,0.6702,0.4871,3.158,train,1,T0448/LOOPP_Server_TS3
T0448,LOOPP_Server_TS4,0.6373,0.5023,0.3216,5.755,train,1,T0448/LOOPP_Server_TS4
T0448,LOOPP_Server_TS5,0.6543,0.52,0.33799999999999997,5.812,train,1,T0448/LOOPP_Server_TS5
T0448,METATASSER_TS1,0.7439,0.5998,0.3944,5.099,train,1,T0448/METATASSER_TS1
T0448,METATASSER_TS2,0.7437,0.5974,0.3908,5.1,train,1,T0448/METATASSER_TS2
T0448,METATASSER_TS3,0.7486,0.5962,0.3885,4.803999999999999,train,1,T0448/METATASSER_TS3
T0448,METATASSER_TS4,0.7535,0.5739,0.3603,4.676,train,1,T0448/METATASSER_TS4
T0764,TASSER-VMT_TS4,0.8844,0.7477,0.546,3.398,train,1,T0764/TASSER-VMT_TS4
T0822,RaptorX-FM_TS1,0.2186,0.1952,0.114,12.421,train,0,T0822/RaptorX-FM_TS1
T0448,METATASSER_TS5,0.7707,0.6397,0.4343,4.632,train,1,T0448/METATASSER_TS5
T0448,MUFOLD-MD_TS1,0.2805,0.1761,0.0998,15.304,train,0,T0448/MUFOLD-MD_TS1
T0448,MUFOLD-MD_TS2,0.3168,0.1843,0.1056,13.042,train,0,T0448/MUFOLD-MD_TS2
T0448,MUFOLD-MD_TS3,0.2634,0.1831,0.1068,16.629,train,0,T0448/MUFOLD-MD_TS3
T0448,MUFOLD-MD_TS4,0.2774,0.1878,0.1045,16.891,train,0,T0448/MUFOLD-MD_TS4
T0448,MUFOLD-MD_TS5,0.2542,0.1725,0.1127,20.421,train,0,T0448/MUFOLD-MD_TS5
T0448,MUFOLD-Server_TS1,0.5431,0.3674,0.1925,7.528,train,1,T0448/MUFOLD-Server_TS1
T0448,MUFOLD-Server_TS2,0.5324,0.3568,0.1854,7.622000000000001,train,1,T0448/MUFOLD-Server_TS2
T0448,MUFOLD-Server_TS3,0.5429,0.3662,0.1913,7.529,train,1,T0448/MUFOLD-Server_TS3
T0448,MUFOLD-Server_TS4,0.5305,0.358,0.1866,7.648,train,1,T0448/MUFOLD-Server_TS4
T0822,RaptorX-FM_TS2,0.2329,0.2039,0.1206,15.29,train,0,T0822/RaptorX-FM_TS2
T0448,MUFOLD-Server_TS5,0.5308,0.3568,0.1854,7.647,train,1,T0448/MUFOLD-Server_TS5
T0448,MULTICOM-CLUSTER_TS1,0.7276,0.5892,0.4108,5.672999999999999,train,1,T0448/MULTICOM-CLUSTER_TS1
T0448,MULTICOM-CLUSTER_TS2,0.7706,0.635,0.4319,5.297999999999999,train,1,T0448/MULTICOM-CLUSTER_TS2
T0448,MULTICOM-CLUSTER_TS3,0.728,0.5986,0.4073,5.822,train,1,T0448/MULTICOM-CLUSTER_TS3
T0448,MULTICOM-CLUSTER_TS4,0.7812,0.6467,0.4437,5.063,train,1,T0448/MULTICOM-CLUSTER_TS4
T0448,MULTICOM-CLUSTER_TS5,0.807,0.7007,0.5059,4.801,train,1,T0448/MULTICOM-CLUSTER_TS5
T0448,MULTICOM-CMFR_TS1,0.7957,0.6819,0.493,4.834,train,1,T0448/MULTICOM-CMFR_TS1
T0448,MULTICOM-CMFR_TS2,0.8006,0.6808,0.4871,5.0089999999999995,train,1,T0448/MULTICOM-CMFR_TS2
T0448,MULTICOM-CMFR_TS3,0.805,0.6913,0.4941,4.982,train,1,T0448/MULTICOM-CMFR_TS3
T0448,MULTICOM-CMFR_TS4,0.8016,0.6913,0.4918,5.112,train,1,T0448/MULTICOM-CMFR_TS4
T0822,RaptorX-FM_TS3,0.262,0.2259,0.1294,12.985,train,0,T0822/RaptorX-FM_TS3
T0448,MULTICOM-CMFR_TS5,0.8057,0.7042,0.5082,5.027,train,1,T0448/MULTICOM-CMFR_TS5
T0448,MULTICOM-RANK_TS1,0.7276,0.5892,0.4108,5.672999999999999,train,1,T0448/MULTICOM-RANK_TS1
T0448,MULTICOM-RANK_TS2,0.728,0.5986,0.4073,5.822,train,1,T0448/MULTICOM-RANK_TS2
T0448,MULTICOM-RANK_TS3,0.6468,0.4918,0.2923,6.681,train,1,T0448/MULTICOM-RANK_TS3
T0448,MULTICOM-RANK_TS4,0.7876,0.6608,0.4507,4.42,train,1,T0448/MULTICOM-RANK_TS4
T0448,MULTICOM-RANK_TS5,0.7836,0.6526,0.4425,4.493,train,1,T0448/MULTICOM-RANK_TS5
T0448,MULTICOM-REFINE_TS1,0.7875,0.6608,0.4472,4.418,train,1,T0448/MULTICOM-REFINE_TS1
T0448,MULTICOM-REFINE_TS2,0.7873,0.6667,0.4566,4.3919999999999995,train,1,T0448/MULTICOM-REFINE_TS2
T0448,MULTICOM-REFINE_TS3,0.7276,0.5962,0.4014,5.731,train,1,T0448/MULTICOM-REFINE_TS3
T0448,MULTICOM-REFINE_TS4,0.7757,0.6491,0.4472,5.301,train,1,T0448/MULTICOM-REFINE_TS4
T0822,RaptorX-FM_TS4,0.2067,0.193,0.114,14.328,train,0,T0822/RaptorX-FM_TS4
T0448,MULTICOM-REFINE_TS5,0.7276,0.5962,0.4014,5.731,train,1,T0448/MULTICOM-REFINE_TS5
T0448,MUProt_TS1,0.7248,0.5857,0.3979,5.749,train,1,T0448/MUProt_TS1
T0448,MUProt_TS2,0.7248,0.5857,0.3979,5.749,train,1,T0448/MUProt_TS2
T0448,MUProt_TS3,0.7797,0.6585,0.4484,4.501,train,1,T0448/MUProt_TS3
T0448,MUProt_TS4,0.7875,0.6608,0.4472,4.418,train,1,T0448/MUProt_TS4
T0448,MUProt_TS5,0.7915,0.6667,0.4601,4.795,train,1,T0448/MUProt_TS5
T0448,MUSTER_TS1,0.7120000000000001,0.5681,0.3697,5.893,train,1,T0448/MUSTER_TS1
T0448,MUSTER_TS2,0.6877,0.5258,0.3286,6.132999999999999,train,1,T0448/MUSTER_TS2
T0448,MUSTER_TS3,0.6911,0.5282,0.331,5.638,train,1,T0448/MUSTER_TS3
T0448,MUSTER_TS4,0.6919,0.5352,0.33799999999999997,5.71,train,1,T0448/MUSTER_TS4
T0822,RaptorX-FM_TS5,0.2522,0.2456,0.1404,11.927999999999999,train,0,T0822/RaptorX-FM_TS5
T0448,MUSTER_TS5,0.6904,0.5364,0.33799999999999997,6.053999999999999,train,1,T0448/MUSTER_TS5
T0448,OLGAFS_TS1,0.1489,0.0915,0.0505,15.727,train,0,T0448/OLGAFS_TS1
T0448,OLGAFS_TS2,0.1426,0.0869,0.0411,17.521,train,0,T0448/OLGAFS_TS2
T0448,OLGAFS_TS3,0.1078,0.0669,0.0399,16.352,train,0,T0448/OLGAFS_TS3
T0448,OLGAFS_TS4,0.094,0.0563,0.034,17.706,train,0,T0448/OLGAFS_TS4
T0448,OLGAFS_TS5,0.095,0.0563,0.034,16.804000000000002,train,0,T0448/OLGAFS_TS5
T0448,PS2-server_TS1,0.8475,0.7406,0.5387,3.377,train,1,T0448/PS2-server_TS1
T0448,PS2-server_TS2,0.6952,0.5505,0.3521,5.525,train,1,T0448/PS2-server_TS2
T0448,PS2-server_TS3,0.6955,0.5305,0.331,5.638,train,1,T0448/PS2-server_TS3
T0448,PS2-server_TS4,0.7007,0.5692,0.392,6.898,train,1,T0448/PS2-server_TS4
T0822,RaptorX_TS1,0.4039,0.3618,0.2039,9.828,train,0,T0822/RaptorX_TS1
T0448,PS2-server_TS5,0.7003,0.5493,0.3545,6.247000000000001,train,1,T0448/PS2-server_TS5
T0448,PSI_TS1,0.6827,0.5622,0.3826,6.231,train,1,T0448/PSI_TS1
T0448,PSI_TS2,0.6525,0.5129,0.3404,6.9510000000000005,train,1,T0448/PSI_TS2
T0448,PSI_TS3,0.6557,0.5129,0.3392,7.047999999999999,train,1,T0448/PSI_TS3
T0448,PSI_TS4,0.6924,0.5563,0.365,6.129,train,1,T0448/PSI_TS4
T0448,PSI_TS5,0.6772,0.5094,0.3169,7.255,train,1,T0448/PSI_TS5
T0448,Pcons_dot_net_TS1,0.6824,0.5704,0.4061,6.178999999999999,train,1,T0448/Pcons_dot_net_TS1
T0448,Pcons_dot_net_TS2,0.6935,0.5775,0.4002,5.822,train,1,T0448/Pcons_dot_net_TS2
T0448,Pcons_dot_net_TS3,0.6755,0.5505,0.3662,5.96,train,1,T0448/Pcons_dot_net_TS3
T0448,Pcons_dot_net_TS4,0.6826,0.5622,0.3791,5.236000000000001,train,1,T0448/Pcons_dot_net_TS4
T0822,STRINGS_TS1,0.2642,0.2193,0.1162,13.35,train,0,T0822/STRINGS_TS1
T0448,Pcons_dot_net_TS5,0.6737,0.5293,0.3357,5.737,train,1,T0448/Pcons_dot_net_TS5
T0448,Pcons_local_TS1,0.6920000000000001,0.5763,0.4049,5.0169999999999995,train,1,T0448/Pcons_local_TS1
T0448,Pcons_local_TS2,0.6826,0.5622,0.3791,5.236000000000001,train,1,T0448/Pcons_local_TS2
T0448,Pcons_local_TS3,0.6475,0.5164,0.3486,5.53,train,1,T0448/Pcons_local_TS3
T0448,Pcons_local_TS4,0.6475,0.5164,0.3486,5.53,train,1,T0448/Pcons_local_TS4
T0448,Pcons_local_TS5,0.6715,0.5434,0.3674,6.676,train,1,T0448/Pcons_local_TS5
T0448,Pcons_multi_TS1,0.7189,0.5869,0.4002,5.872000000000001,train,1,T0448/Pcons_multi_TS1
T0448,Pcons_multi_TS2,0.6824,0.5704,0.4061,6.178999999999999,train,1,T0448/Pcons_multi_TS2
T0448,Pcons_multi_TS3,0.71,0.588,0.4061,6.197,train,1,T0448/Pcons_multi_TS3
T0448,Pcons_multi_TS4,0.71,0.588,0.4061,6.197,train,1,T0448/Pcons_multi_TS4
T0822,STRINGS_TS2,0.2951,0.2544,0.1557,14.384,train,0,T0822/STRINGS_TS2
T0448,Pcons_multi_TS5,0.71,0.588,0.4061,6.197,train,1,T0448/Pcons_multi_TS5
T0448,Phragment_TS1,0.6838,0.5599,0.3897,6.843,train,1,T0448/Phragment_TS1
T0448,Phragment_TS2,0.7811,0.6608,0.4577,5.138,train,1,T0448/Phragment_TS2
T0448,Phragment_TS3,0.6765,0.5164,0.3263,6.4270000000000005,train,1,T0448/Phragment_TS3
T0448,Phragment_TS4,0.6524,0.5153,0.3392,6.557,train,1,T0448/Phragment_TS4
T0448,Phragment_TS5,0.6877,0.5211,0.3239,6.88,train,1,T0448/Phragment_TS5
T0448,Phyre2_TS1,0.6892,0.5669,0.3944,7.077999999999999,train,1,T0448/Phyre2_TS1
T0448,Phyre2_TS2,0.7833,0.6608,0.4577,5.395,train,1,T0448/Phyre2_TS2
T0448,Phyre2_TS3,0.6738,0.5094,0.3204,6.492000000000001,train,1,T0448/Phyre2_TS3
T0448,Phyre2_TS4,0.6512,0.5129,0.33799999999999997,6.7010000000000005,train,1,T0448/Phyre2_TS4
T0822,STRINGS_TS3,0.2749,0.2434,0.1469,14.515,train,0,T0822/STRINGS_TS3
T0448,Phyre2_TS5,0.6859999999999999,0.5176,0.3216,6.914,train,1,T0448/Phyre2_TS5
T0448,Phyre_de_novo_TS1,0.7491,0.6268,0.4331,5.487,train,1,T0448/Phyre_de_novo_TS1
T0448,Phyre_de_novo_TS2,0.6977,0.5692,0.3885,6.43,train,1,T0448/Phyre_de_novo_TS2
T0448,Phyre_de_novo_TS3,0.7855,0.662,0.4624,4.555,train,1,T0448/Phyre_de_novo_TS3
T0448,Phyre_de_novo_TS4,0.6866,0.527,0.3322,5.968999999999999,train,1,T0448/Phyre_de_novo_TS4
T0448,Phyre_de_novo_TS5,0.6531,0.5164,0.33799999999999997,6.442,train,1,T0448/Phyre_de_novo_TS5
T0448,Poing_TS1,0.6846,0.5634,0.392,6.888,train,1,T0448/Poing_TS1
T0448,Poing_TS2,0.7857,0.6631,0.4577,4.96,train,1,T0448/Poing_TS2
T0448,Poing_TS3,0.6782,0.5153,0.3228,6.221,train,1,T0448/Poing_TS3
T0448,Poing_TS4,0.654,0.5164,0.3369,6.407,train,1,T0448/Poing_TS4
T0822,STRINGS_TS4,0.2793,0.2412,0.1272,13.386,train,0,T0822/STRINGS_TS4
T0448,Poing_TS5,0.6876,0.5211,0.3239,6.94,train,1,T0448/Poing_TS5
T0448,Pushchino_TS1,0.7562,0.6725,0.5,4.638,train,1,T0448/Pushchino_TS1
T0448,RAPTOR_TS1,0.8367,0.7359,0.5481,3.9339999999999997,train,1,T0448/RAPTOR_TS1
T0448,RAPTOR_TS2,0.8252,0.7289,0.5423,4.056,train,1,T0448/RAPTOR_TS2
T0448,RAPTOR_TS3,0.8224,0.7371,0.5587,4.006,train,1,T0448/RAPTOR_TS3
T0448,RAPTOR_TS4,0.7837,0.6655,0.4812,4.641,train,1,T0448/RAPTOR_TS4
T0448,RAPTOR_TS5,0.8417,0.7406,0.5446,3.5180000000000002,train,1,T0448/RAPTOR_TS5
T0448,RBO-Proteus_TS1,0.2282,0.1467,0.1033,16.988,train,0,T0448/RBO-Proteus_TS1
T0448,RBO-Proteus_TS2,0.2359,0.1408,0.0904,16.779,train,0,T0448/RBO-Proteus_TS2
T0448,RBO-Proteus_TS3,0.2212,0.1385,0.0915,16.482,train,0,T0448/RBO-Proteus_TS3
T0764,TASSER-VMT_TS5,0.8235,0.6877,0.5008,5.769,train,1,T0764/TASSER-VMT_TS5
T0822,STRINGS_TS5,0.2001,0.1798,0.0965,14.85,train,0,T0822/STRINGS_TS5
T0448,RBO-Proteus_TS4,0.2171,0.1385,0.0939,16.82,train,0,T0448/RBO-Proteus_TS4
T0448,RBO-Proteus_TS5,0.2346,0.1408,0.0927,16.785999999999998,train,0,T0448/RBO-Proteus_TS5
T0448,SAM-T02-server_AL1,0.8279,0.7254,0.5305,3.359,train,1,T0448/SAM-T02-server_AL1
T0448,SAM-T02-server_AL2,0.6312,0.5305,0.3697,5.414,train,1,T0448/SAM-T02-server_AL2
T0448,SAM-T02-server_AL3,0.599,0.4671,0.2876,4.263999999999999,train,1,T0448/SAM-T02-server_AL3
T0448,SAM-T02-server_AL4,0.6173,0.493,0.3192,4.751,train,1,T0448/SAM-T02-server_AL4
T0448,SAM-T02-server_AL5,0.6117,0.5059,0.3462,5.689,train,1,T0448/SAM-T02-server_AL5
T0448,SAM-T06-server_TS1,0.815,0.696,0.4953,3.928,train,1,T0448/SAM-T06-server_TS1
T0448,SAM-T06-server_TS2,0.8262,0.7254,0.5317,3.324,train,1,T0448/SAM-T06-server_TS2
T0448,SAM-T06-server_TS3,0.6106,0.4824,0.3099,4.604,train,1,T0448/SAM-T06-server_TS3
T0822,Seok-server_TS1,0.2017,0.1711,0.1031,15.933,train,0,T0822/Seok-server_TS1
T0448,SAM-T06-server_TS4,0.6469,0.5446,0.385,5.314,train,1,T0448/SAM-T06-server_TS4
T0448,SAM-T06-server_TS5,0.6588,0.5692,0.4002,4.992,train,1,T0448/SAM-T06-server_TS5
T0448,SAM-T08-server_TS1,0.7104,0.5657,0.3685,6.091,train,1,T0448/SAM-T08-server_TS1
T0448,SAM-T08-server_TS2,0.6994,0.5563,0.3638,6.343,train,1,T0448/SAM-T08-server_TS2
T0448,SAM-T08-server_TS3,0.8387,0.7512,0.5669,3.287,train,1,T0448/SAM-T08-server_TS3
T0448,SAM-T08-server_TS4,0.6531,0.5282,0.3451,6.306,train,1,T0448/SAM-T08-server_TS4
T0448,SAM-T08-server_TS5,0.6498,0.5505,0.3908,5.114,train,1,T0448/SAM-T08-server_TS5
T0448,T0448,1.0,1.0,1.0,0.0,train,1,T0448/T0448
T0448,YASARA_TS1,0.7678,0.6643,0.4707,4.761,train,1,T0448/YASARA_TS1
T0448,YASARA_TS2,0.7705,0.6737,0.4847,4.762,train,1,T0448/YASARA_TS2
T0822,Seok-server_TS2,0.2017,0.1711,0.1031,15.933,train,0,T0822/Seok-server_TS2
T0448,YASARA_TS3,0.7715,0.6737,0.4836,4.678999999999999,train,1,T0448/YASARA_TS3
T0448,YASARA_TS4,0.7877,0.6784,0.4754,4.331,train,1,T0448/YASARA_TS4
T0448,YASARA_TS5,0.7926,0.6972,0.5082,4.34,train,1,T0448/YASARA_TS5
T0448,Zhang-Server_TS1,0.7667,0.6197,0.4225,4.615,train,1,T0448/Zhang-Server_TS1
T0448,Zhang-Server_TS2,0.7685,0.6232,0.4214,4.601,train,1,T0448/Zhang-Server_TS2
T0448,Zhang-Server_TS3,0.7866,0.6373,0.4261,4.044,train,1,T0448/Zhang-Server_TS3
T0448,Zhang-Server_TS4,0.775,0.6209,0.4143,4.128,train,1,T0448/Zhang-Server_TS4
T0448,Zhang-Server_TS5,0.8376,0.7265,0.5235,3.3569999999999998,train,1,T0448/Zhang-Server_TS5
T0448,circle_TS1,0.6639,0.5458,0.3638,6.019,train,1,T0448/circle_TS1
T0448,circle_TS2,0.8315,0.7359,0.5493,3.147,train,1,T0448/circle_TS2
T0822,Seok-server_TS3,0.19899999999999998,0.1645,0.0965,15.915,train,0,T0822/Seok-server_TS3
T0448,circle_TS3,0.8259,0.7336,0.5458,3.091,train,1,T0448/circle_TS3
T0448,circle_TS4,0.8259,0.7336,0.5458,3.091,train,1,T0448/circle_TS4
T0448,circle_TS5,0.8320000000000001,0.7324,0.5411,3.295,train,1,T0448/circle_TS5
T0448,fais-server_TS1,0.8326,0.7242,0.5376,3.755,train,1,T0448/fais-server_TS1
T0448,fais-server_TS2,0.6993,0.5704,0.3908,6.082000000000001,train,1,T0448/fais-server_TS2
T0448,fais-server_TS3,0.6579,0.5106,0.3251,6.25,train,1,T0448/fais-server_TS3
T0448,fais-server_TS4,0.6778,0.52,0.3228,6.961,train,1,T0448/fais-server_TS4
T0448,fais-server_TS5,0.3633,0.2735,0.1772,13.862,train,0,T0448/fais-server_TS5
T0448,forecast_TS1,0.6567,0.5176,0.3392,6.736000000000001,train,1,T0448/forecast_TS1
T0448,forecast_TS2,0.6533,0.5106,0.3345,6.56,train,1,T0448/forecast_TS2
T0822,Seok-server_TS4,0.1984,0.1623,0.0943,15.94,train,0,T0822/Seok-server_TS4
T0448,forecast_TS3,0.6821,0.52,0.3286,7.406000000000001,train,1,T0448/forecast_TS3
T0448,forecast_TS4,0.6832,0.5176,0.3228,7.07,train,1,T0448/forecast_TS4
T0448,forecast_TS5,0.6556,0.5176,0.3415,6.725,train,1,T0448/forecast_TS5
T0448,keasar-server_TS1,0.8304,0.7277,0.5364,3.795,train,1,T0448/keasar-server_TS1
T0448,keasar-server_TS2,0.8344,0.7383,0.5458,3.895,train,1,T0448/keasar-server_TS2
T0448,keasar-server_TS3,0.8292,0.7254,0.5364,3.49,train,1,T0448/keasar-server_TS3
T0448,keasar-server_TS4,0.8271,0.7265,0.5364,3.866,train,1,T0448/keasar-server_TS4
T0448,keasar-server_TS5,0.8324,0.7336,0.5446,3.7689999999999997,train,1,T0448/keasar-server_TS5
T0448,mGenTHREADER_TS1,0.6478,0.5282,0.3521,4.4430000000000005,train,1,T0448/mGenTHREADER_TS1
T0448,mariner1_TS1,0.3765,0.2277,0.10800000000000001,10.485999999999999,train,0,T0448/mariner1_TS1
T0822,Seok-server_TS5,0.198,0.1623,0.0943,15.954,train,0,T0822/Seok-server_TS5
T0448,mariner1_TS2,0.406,0.331,0.2254,5.365,train,0,T0448/mariner1_TS2
T0448,mariner1_TS3,0.6826,0.5235,0.3286,6.022,train,1,T0448/mariner1_TS3
T0448,mariner1_TS4,0.6774,0.5411,0.3521,5.694,train,1,T0448/mariner1_TS4
T0448,mariner1_TS5,0.6845,0.5493,0.3638,5.712999999999999,train,1,T0448/mariner1_TS5
T0448,nFOLD3_TS1,0.6722,0.5164,0.3263,6.915,train,1,T0448/nFOLD3_TS1
T0448,nFOLD3_TS2,0.6568,0.534,0.3556,4.321000000000001,train,1,T0448/nFOLD3_TS2
T0448,nFOLD3_TS3,0.8171,0.7254,0.5434,3.3369999999999997,train,1,T0448/nFOLD3_TS3
T0448,nFOLD3_TS4,0.7133,0.5822,0.3955,5.965,train,1,T0448/nFOLD3_TS4
T0448,nFOLD3_TS5,0.6193,0.4871,0.3087,4.192,train,1,T0448/nFOLD3_TS5
T0448,panther_server_TS1,0.647,0.4906,0.2946,5.78,train,1,T0448/panther_server_TS1
T0822,T0822,1.0,1.0,1.0,0.0,train,1,T0822/T0822
T0448,panther_server_TS2,0.6492,0.4988,0.3028,5.651,train,1,T0448/panther_server_TS2
T0448,panther_server_TS3,0.642,0.4824,0.2934,6.225,train,1,T0448/panther_server_TS3
T0448,panther_server_TS4,0.6382,0.4871,0.3099,6.716,train,1,T0448/panther_server_TS4
T0448,panther_server_TS5,0.6739,0.5399,0.3662,6.274,train,1,T0448/panther_server_TS5
T0448,pipe_int_TS1,0.8268,0.7277,0.5469,4.541,train,1,T0448/pipe_int_TS1
T0448,pro-sp3-TASSER_TS1,0.7384,0.6115,0.4085,5.36,train,1,T0448/pro-sp3-TASSER_TS1
T0448,pro-sp3-TASSER_TS2,0.7524,0.6045,0.3979,4.915,train,1,T0448/pro-sp3-TASSER_TS2
T0448,pro-sp3-TASSER_TS3,0.7465,0.5951,0.3908,4.996,train,1,T0448/pro-sp3-TASSER_TS3
T0448,pro-sp3-TASSER_TS4,0.7475,0.5951,0.392,4.962,train,1,T0448/pro-sp3-TASSER_TS4
T0448,pro-sp3-TASSER_TS5,0.7341,0.5857,0.3826,5.465,train,1,T0448/pro-sp3-TASSER_TS5
T0822,TASSER-VMT_TS1,0.5912,0.5329,0.3026,4.213,train,1,T0822/TASSER-VMT_TS1
T0448,rehtnap_TS1,0.5691,0.4859,0.3474,4.199,train,1,T0448/rehtnap_TS1
T0448,rehtnap_TS2,0.5692,0.4988,0.358,4.1080000000000005,train,1,T0448/rehtnap_TS2
T0448,rehtnap_TS3,0.5992,0.5106,0.3568,4.218,train,1,T0448/rehtnap_TS3
T0449,3D-JIGSAW_AEP_TS1,0.7118,0.5283,0.3367,6.359,test,1,T0449/3D-JIGSAW_AEP_TS1
T0449,3D-JIGSAW_AEP_TS2,0.708,0.5208,0.3275,6.351,test,1,T0449/3D-JIGSAW_AEP_TS2
T0449,3D-JIGSAW_AEP_TS3,0.7167,0.5358,0.3433,6.271,test,1,T0449/3D-JIGSAW_AEP_TS3
T0449,3D-JIGSAW_AEP_TS4,0.7102,0.5217,0.3292,6.348,test,1,T0449/3D-JIGSAW_AEP_TS4
T0449,3D-JIGSAW_AEP_TS5,0.7134,0.5342,0.3483,6.329,test,1,T0449/3D-JIGSAW_AEP_TS5
T0449,3D-JIGSAW_V3_TS1,0.7214,0.5458,0.3583,5.834,test,1,T0449/3D-JIGSAW_V3_TS1
T0449,3D-JIGSAW_V3_TS2,0.7214,0.5467,0.3592,5.834,test,1,T0449/3D-JIGSAW_V3_TS2
T0822,TASSER-VMT_TS2,0.4283,0.3728,0.2303,11.463,train,0,T0822/TASSER-VMT_TS2
T0449,3D-JIGSAW_V3_TS3,0.7214,0.5467,0.3592,5.834,test,1,T0449/3D-JIGSAW_V3_TS3
T0449,3D-JIGSAW_V3_TS4,0.7207,0.5458,0.3567,5.851,test,1,T0449/3D-JIGSAW_V3_TS4
T0449,3D-JIGSAW_V3_TS5,0.6972,0.5142,0.3367,6.224,test,1,T0449/3D-JIGSAW_V3_TS5
T0449,3DShot2_TS1,0.7619,0.5692,0.3717,5.095,test,1,T0449/3DShot2_TS1
T0449,3Dpro_TS1,0.6635,0.4725,0.3067,7.785,test,1,T0449/3Dpro_TS1
T0449,3Dpro_TS2,0.6044,0.4075,0.2408,9.257,test,1,T0449/3Dpro_TS2
T0449,3Dpro_TS3,0.5819,0.395,0.2408,11.017000000000001,test,1,T0449/3Dpro_TS3
T0449,3Dpro_TS4,0.3647,0.2525,0.165,14.294,test,0,T0449/3Dpro_TS4
T0449,3Dpro_TS5,0.581,0.4017,0.25,11.213,test,1,T0449/3Dpro_TS5
T0449,ACOMPMOD_TS1,0.6863,0.5058,0.3308,6.28,test,1,T0449/ACOMPMOD_TS1
T0822,TASSER-VMT_TS3,0.4887,0.4189,0.2456,7.609,train,0,T0822/TASSER-VMT_TS3
T0449,ACOMPMOD_TS2,0.5183,0.3683,0.2333,12.38,test,1,T0449/ACOMPMOD_TS2
T0449,ACOMPMOD_TS3,0.5723,0.3867,0.2242,10.283,test,1,T0449/ACOMPMOD_TS3
T0449,ACOMPMOD_TS4,0.4732,0.325,0.2083,14.831,test,0,T0449/ACOMPMOD_TS4
T0449,ACOMPMOD_TS5,0.1715,0.07,0.0375,22.27,test,0,T0449/ACOMPMOD_TS5
T0449,BAKER-ROBETTA_TS1,0.7128,0.58,0.4192,8.469,test,1,T0449/BAKER-ROBETTA_TS1
T0449,BAKER-ROBETTA_TS2,0.7086,0.5767,0.4183,8.072000000000001,test,1,T0449/BAKER-ROBETTA_TS2
T0449,BAKER-ROBETTA_TS3,0.8003,0.6492,0.455,5.29,test,1,T0449/BAKER-ROBETTA_TS3
T0449,BAKER-ROBETTA_TS4,0.7909,0.66,0.4708,6.034,test,1,T0449/BAKER-ROBETTA_TS4
T0449,BAKER-ROBETTA_TS5,0.7408,0.6133,0.4433,8.158,test,1,T0449/BAKER-ROBETTA_TS5
T0449,BioSerf_TS1,0.7296,0.5692,0.3933,7.54,test,1,T0449/BioSerf_TS1
T0764,ZHOU-SPARKS-X_TS1,0.8473,0.7445,0.5779,7.31,train,1,T0764/ZHOU-SPARKS-X_TS1
T0822,TASSER-VMT_TS4,0.3999,0.3377,0.1908,10.27,train,0,T0822/TASSER-VMT_TS4
T0449,COMA-M_TS1,0.7011,0.5283,0.345,6.751,test,1,T0449/COMA-M_TS1
